#BJD	Flux	Detrended Flux	
1684.095229	1.000641	0.999491	
1684.096618	1.000658	0.999510	
1684.098007	0.999947	0.998801	
1684.099395	1.000614	0.999469	
1684.100784	1.000601	0.999457	
1684.102173	1.000607	0.999464	
1684.103562	1.000314	0.999173	
1684.104951	1.000603	0.999463	
1684.106340	1.000764	0.999625	
1684.107728	1.000525	0.999388	
1684.109117	1.000780	0.999644	
1684.110506	1.000409	0.999275	
1684.111895	1.001986	1.000851	
1684.113284	1.000596	0.999464	
1684.114673	1.000582	0.999452	
1684.116062	1.000654	0.999525	
1684.117450	1.003260	1.002129	
1684.118839	1.000647	0.999521	
1684.120228	1.000705	0.999580	
1684.121617	1.000614	0.999490	
1684.123006	1.000502	0.999380	
1684.124395	1.000948	0.999827	
1684.125784	1.000549	0.999430	
1684.127172	1.000910	0.999792	
1684.128561	1.000685	0.999568	
1684.129950	1.000538	0.999423	
1684.131339	1.000973	0.999859	
1684.132728	1.000852	0.999739	
1684.134117	1.000821	0.999710	
1684.135506	1.000776	0.999666	
1684.136894	1.000996	0.999887	
1684.138283	1.000934	0.999827	
1684.139672	1.001018	0.999912	
1684.141061	1.000787	0.999683	
1684.142450	1.000885	0.999782	
1684.143839	1.000987	0.999885	
1684.145227	1.000824	0.999724	
1684.146616	1.001039	0.999940	
1684.148005	1.000910	0.999812	
1684.149394	1.000778	0.999682	
1684.150783	1.001034	0.999939	
1684.152172	1.000927	0.999834	
1684.153561	1.000864	0.999772	
1684.154949	1.000919	0.999828	
1684.156338	1.001007	0.999918	
1684.157727	1.001001	0.999913	
1684.159116	1.000958	0.999871	
1684.160505	1.000795	0.999710	
1684.161894	1.000906	0.999822	
1684.163283	1.000775	0.999693	
1684.164671	1.001048	0.999967	
1684.166060	1.001020	0.999940	
1684.167449	1.000963	0.999885	
1684.168838	1.001075	0.999998	
1684.170227	1.001061	0.999986	
1684.171616	1.000964	0.999890	
1684.173005	1.001094	1.000021	
1684.174393	1.001017	0.999946	
1684.175782	1.000993	0.999923	
1684.177171	1.001021	0.999953	
1684.178560	1.001072	1.000005	
1684.179949	1.001307	1.000241	
1684.181338	1.001271	1.000207	
1684.182726	1.001133	1.000070	
1684.184115	1.001112	1.000051	
1684.185504	1.000917	0.999857	
1684.186893	1.000985	0.999926	
1684.188282	1.001077	1.000020	
1684.189671	1.001192	1.000136	
1684.191060	1.001292	1.000237	
1684.192448	1.000911	0.999858	
1684.193837	1.001114	1.000062	
1684.195226	1.001149	1.000099	
1684.196615	1.001292	1.000243	
1684.198004	1.001204	1.000156	
1684.199393	1.001235	1.000189	
1684.200782	1.001238	1.000193	
1684.202170	1.001161	1.000118	
1684.203559	1.001054	1.000012	
1684.204948	1.001212	1.000171	
1684.206337	1.001181	1.000142	
1684.207726	1.001070	1.000032	
1684.209115	1.001308	1.000272	
1684.210504	1.001117	1.000082	
1684.211892	1.001325	1.000291	
1684.213281	1.001188	1.000156	
1684.214670	1.001119	1.000088	
1684.216059	1.001215	1.000186	
1684.217448	1.001268	1.000240	
1684.218837	1.001144	1.000118	
1684.220225	1.000905	0.999880	
1684.221614	1.001210	1.000186	
1684.223003	1.001204	1.000182	
1684.224392	1.001189	1.000168	
1684.225781	1.001135	1.000116	
1684.227170	1.001143	1.000125	
1684.228559	1.001026	1.000010	
1684.229947	1.001130	1.000115	
1684.231336	1.001084	1.000070	
1684.232725	1.001030	1.000018	
1684.234114	1.001066	1.000055	
1684.235503	1.001058	1.000049	
1684.236892	1.001019	1.000011	
1684.238281	1.001054	1.000047	
1684.239669	1.001058	1.000053	
1684.241058	1.001050	1.000046	
1684.242447	1.001147	1.000144	
1684.243836	1.000971	0.999970	
1684.245225	1.001051	1.000051	
1684.246614	1.003211	1.002211	
1684.248003	1.000898	0.999901	
1684.249391	1.001015	1.000020	
1684.250780	1.001049	1.000055	
1684.252169	1.000980	0.999987	
1684.253558	1.000959	0.999968	
1684.254947	1.000831	0.999841	
1684.256336	1.000797	0.999809	
1684.257724	1.000974	0.999987	
1684.259113	1.000911	0.999925	
1684.260502	1.000909	0.999925	
1684.261891	1.000981	0.999998	
1684.263280	1.001008	1.000027	
1684.264669	1.000880	0.999900	
1684.266058	1.001016	1.000037	
1684.267446	1.001043	1.000066	
1684.268835	1.000825	0.999849	
1684.270224	1.000742	0.999768	
1684.271613	1.000847	0.999874	
1684.273002	1.000724	0.999753	
1684.274391	1.000816	0.999846	
1684.275780	1.000795	0.999826	
1684.277168	1.003639	1.002669	
